source,target,interaction_name_2,pathway_name,pair_key,prob_mild,prob_severe,pval_mild,pval_severe,prob_delta_severe_minus_mild,severe_specific_or_enhanced
Ht-NPCs,Eff-NPCs,COL9A2 - SDC4,COLLAGEN,Ht-NPCs|Eff-NPCs|COL9A2 - SDC4|COLLAGEN,0,1.0027962397422159e-5,NA,0,1.0027962397422159e-5,TRUE
Fibro-reg NPCs,Fibro-reg NPCs,GRN - SORT1,GRN,Fibro-reg NPCs|Fibro-reg NPCs|GRN - SORT1|GRN,1.0943080289002647e-6,1.1019403686568608e-5,0,0,9.925095657668343e-6,TRUE
Eff-NPCs,Fibro-NPCs,NAMPT - (ITGA5+ITGB1),VISFATIN,Eff-NPCs|Fibro-NPCs|NAMPT - (ITGA5+ITGB1)|VISFATIN,0,9.868034673659419e-6,NA,0,9.868034673659419e-6,TRUE
Hom/Reg-like NPCs,Hom/Reg-like NPCs,COL6A2 - (ITGA11+ITGB1),COLLAGEN,Hom/Reg-like NPCs|Hom/Reg-like NPCs|COL6A2 - (ITGA11+ITGB1)|COLLAGEN,0,9.797701901399774e-6,NA,0,9.797701901399774e-6,TRUE
Hom/Reg-like NPCs,Ht-NPCs,COMP - CD47,THBS,Hom/Reg-like NPCs|Ht-NPCs|COMP - CD47|THBS,4.873011679462182e-6,1.4631590764873596e-5,0,0,9.758579085411414e-6,TRUE
Ht-NPCs,Fibro-reg NPCs,ANGPTL2 - (ITGA5+ITGB1),ANGPTL,Ht-NPCs|Fibro-reg NPCs|ANGPTL2 - (ITGA5+ITGB1)|ANGPTL,6.99030747556652e-7,1.0381360588286135e-5,0,0,9.682329840729482e-6,TRUE
Fibro-reg NPCs,Hom/Reg-like NPCs,COL6A3 - (ITGA10+ITGB1),COLLAGEN,Fibro-reg NPCs|Hom/Reg-like NPCs|COL6A3 - (ITGA10+ITGB1)|COLLAGEN,2.1042098212474056e-4,2.2002426683113578e-4,0,0,9.603284706395215e-6,TRUE
Ht-NPCs,Fibro-reg NPCs,COL6A3 - (ITGA11+ITGB1),COLLAGEN,Ht-NPCs|Fibro-reg NPCs|COL6A3 - (ITGA11+ITGB1)|COLLAGEN,3.6740092088513235e-7,9.875787548635023e-6,0,0,9.50838662774989e-6,TRUE
Fibro-reg NPCs,Eff-NPCs,COL6A2 - (ITGA10+ITGB1),COLLAGEN,Fibro-reg NPCs|Eff-NPCs|COL6A2 - (ITGA10+ITGB1)|COLLAGEN,3.1045589244370724e-6,1.232538897013345e-5,0,0,9.220830045696377e-6,TRUE
Fibro-NPCs,Hom/Reg-like NPCs,VEGFA - VEGFR1,VEGF,Fibro-NPCs|Hom/Reg-like NPCs|VEGFA - VEGFR1|VEGF,0,9.211217775163478e-6,NA,0,9.211217775163478e-6,TRUE
Fibro-reg NPCs,Hom-NPCs,TNFSF11 - TNFRSF11B,RANKL,Fibro-reg NPCs|Hom-NPCs|TNFSF11 - TNFRSF11B|RANKL,0,9.19489575022925e-6,NA,0,9.19489575022925e-6,TRUE
Eff-NPCs,Fibro-reg NPCs,COL6A2 - (ITGA11+ITGB1),COLLAGEN,Eff-NPCs|Fibro-reg NPCs|COL6A2 - (ITGA11+ITGB1)|COLLAGEN,0,9.115155161494738e-6,NA,0,9.115155161494738e-6,TRUE
Fibro-reg NPCs,Fibro-reg NPCs,COL4A1 - (ITGA10+ITGB1),COLLAGEN,Fibro-reg NPCs|Fibro-reg NPCs|COL4A1 - (ITGA10+ITGB1)|COLLAGEN,0,8.917438277980295e-6,NA,0,8.917438277980295e-6,TRUE
Ht-NPCs,Hom/Reg-like NPCs,IBSP - (ITGAV+ITGB5),BSP,Ht-NPCs|Hom/Reg-like NPCs|IBSP - (ITGAV+ITGB5)|BSP,1.9711286073905814e-5,2.8557076963100004e-5,0,0,8.84579088919419e-6,TRUE
Fibro-NPCs,Hom/Reg-like NPCs,IGFBP3 - TMEM219,IGFBP,Fibro-NPCs|Hom/Reg-like NPCs|IGFBP3 - TMEM219|IGFBP,1.5155543280327334e-6,1.0334570560214734e-5,0,0,8.819016232182e-6,TRUE
Eff-NPCs,Fibro-reg NPCs,ANGPTL2 - (ITGA5+ITGB1),ANGPTL,Eff-NPCs|Fibro-reg NPCs|ANGPTL2 - (ITGA5+ITGB1)|ANGPTL,2.4344974385142544e-6,1.1164515533876167e-5,0,0,8.730018095361912e-6,TRUE
Hom-NPCs,Fibro-reg NPCs,COL2A1 - (ITGA10+ITGB1),COLLAGEN,Hom-NPCs|Fibro-reg NPCs|COL2A1 - (ITGA10+ITGB1)|COLLAGEN,1.9401675141692633e-4,2.0265639970677224e-4,0,0,8.639648289845915e-6,TRUE
Fibro-reg NPCs,Fibro-reg NPCs,PDGFC - PDGFRA,PDGF,Fibro-reg NPCs|Fibro-reg NPCs|PDGFC - PDGFRA|PDGF,2.9744149887723187e-6,1.1397788697585912e-5,0,0,8.423373708813593e-6,TRUE
Ht-NPCs,Hom/Reg-like NPCs,COL9A2 - (ITGA10+ITGB1),COLLAGEN,Ht-NPCs|Hom/Reg-like NPCs|COL9A2 - (ITGA10+ITGB1)|COLLAGEN,0,7.911702773455225e-6,NA,0,7.911702773455225e-6,TRUE
Ht-NPCs,Fibro-NPCs,SPP1 - (ITGAV+ITGB5),SPP1,Ht-NPCs|Fibro-NPCs|SPP1 - (ITGAV+ITGB5)|SPP1,0,7.90097367882632e-6,NA,0,7.90097367882632e-6,TRUE
Fibro-reg NPCs,Hom/Reg-like NPCs,VEGFB - VEGFR1,VEGF,Fibro-reg NPCs|Hom/Reg-like NPCs|VEGFB - VEGFR1|VEGF,0,7.758177307005748e-6,NA,0,7.758177307005748e-6,TRUE
Fibro-reg NPCs,Hom-NPCs,COL4A1 - SDC4,COLLAGEN,Fibro-reg NPCs|Hom-NPCs|COL4A1 - SDC4|COLLAGEN,0,7.50734620755916e-6,NA,0,7.50734620755916e-6,TRUE
Fibro-reg NPCs,Eff-NPCs,COL9A2 - SDC4,COLLAGEN,Fibro-reg NPCs|Eff-NPCs|COL9A2 - SDC4|COLLAGEN,0,7.197035415435428e-6,NA,0,7.197035415435428e-6,TRUE
Ht-NPCs,Ht-NPCs,COL2A1 - (ITGA10+ITGB1),COLLAGEN,Ht-NPCs|Ht-NPCs|COL2A1 - (ITGA10+ITGB1)|COLLAGEN,0,7.068532566845134e-6,NA,0,7.068532566845134e-6,TRUE
Hom/Reg-like NPCs,Ht-NPCs,COL9A3 - (ITGA10+ITGB1),COLLAGEN,Hom/Reg-like NPCs|Ht-NPCs|COL9A3 - (ITGA10+ITGB1)|COLLAGEN,0,7.014987485332996e-6,NA,0,7.014987485332996e-6,TRUE
Ht-NPCs,Hom/Reg-like NPCs,FN1 - SDC4,FN1,Ht-NPCs|Hom/Reg-like NPCs|FN1 - SDC4|FN1,1.0610269711532592e-4,1.1308244118170036e-4,0,0,6.979744066374434e-6,TRUE
Ht-NPCs,Fibro-reg NPCs,NAMPT - (ITGA5+ITGB1),VISFATIN,Ht-NPCs|Fibro-reg NPCs|NAMPT - (ITGA5+ITGB1)|VISFATIN,1.3424198511192027e-6,8.284465717978141e-6,0,0,6.942045866858938e-6,TRUE
Ht-NPCs,Fibro-reg NPCs,COL9A3 - SDC4,COLLAGEN,Ht-NPCs|Fibro-reg NPCs|COL9A3 - SDC4|COLLAGEN,0,6.900098081481643e-6,NA,0,6.900098081481643e-6,TRUE
Eff-NPCs,Hom/Reg-like NPCs,VEGFA - VEGFR1,VEGF,Eff-NPCs|Hom/Reg-like NPCs|VEGFA - VEGFR1|VEGF,0,6.802763498185307e-6,NA,0,6.802763498185307e-6,TRUE
Fibro-reg NPCs,Fibro-reg NPCs,COL4A1 - (ITGA11+ITGB1),COLLAGEN,Fibro-reg NPCs|Fibro-reg NPCs|COL4A1 - (ITGA11+ITGB1)|COLLAGEN,0,6.735204350001607e-6,NA,0,6.735204350001607e-6,TRUE
Ht-NPCs,Hom/Reg-like NPCs,SPP1 - (ITGAV+ITGB1),SPP1,Ht-NPCs|Hom/Reg-like NPCs|SPP1 - (ITGAV+ITGB1)|SPP1,4.614045974741216e-6,1.1201234351309107e-5,0,0,6.587188376567891e-6,TRUE
Hom-NPCs,Hom/Reg-like NPCs,VEGFA - VEGFR1,VEGF,Hom-NPCs|Hom/Reg-like NPCs|VEGFA - VEGFR1|VEGF,0,6.5443691339568585e-6,NA,0,6.5443691339568585e-6,TRUE
Fibro-reg NPCs,Fibro-reg NPCs,CADM1 - CADM1,CADM,Fibro-reg NPCs|Fibro-reg NPCs|CADM1 - CADM1|CADM,0,6.374176262049146e-6,NA,0,6.374176262049146e-6,TRUE
Fibro-reg NPCs,Fibro-reg NPCs,COL9A3 - SDC4,COLLAGEN,Fibro-reg NPCs|Fibro-reg NPCs|COL9A3 - SDC4|COLLAGEN,0,6.226879950408559e-6,NA,0,6.226879950408559e-6,TRUE
Ht-NPCs,Hom/Reg-like NPCs,THBS1 - SDC4,THBS,Ht-NPCs|Hom/Reg-like NPCs|THBS1 - SDC4|THBS,0,6.214121581030082e-6,NA,0,6.214121581030082e-6,TRUE
Fibro-reg NPCs,Eff-NPCs,COL9A3 - SDC4,COLLAGEN,Fibro-reg NPCs|Eff-NPCs|COL9A3 - SDC4|COLLAGEN,0,6.1928789312624705e-6,NA,0,6.1928789312624705e-6,TRUE
Ht-NPCs,Eff-NPCs,COL9A3 - SDC4,COLLAGEN,Ht-NPCs|Eff-NPCs|COL9A3 - SDC4|COLLAGEN,6.8954886051339e-7,6.79854120986958e-6,0,0,6.1089923493561904e-6,TRUE
Fibro-NPCs,Eff-NPCs,THBS2 - CD47,THBS,Fibro-NPCs|Eff-NPCs|THBS2 - CD47|THBS,2.3748078784607344e-6,8.42919248237057e-6,0,0,6.054384603909835e-6,TRUE
Ht-NPCs,Hom/Reg-like NPCs,SPP1 - (ITGAV+ITGB5),SPP1,Ht-NPCs|Hom/Reg-like NPCs|SPP1 - (ITGAV+ITGB5)|SPP1,3.834588306350552e-6,9.84974284464868e-6,0,0,6.015154538298128e-6,TRUE
Fibro-reg NPCs,Fibro-reg NPCs,COL4A2 - SDC4,COLLAGEN,Fibro-reg NPCs|Fibro-reg NPCs|COL4A2 - SDC4|COLLAGEN,0,5.991841793856649e-6,NA,0,5.991841793856649e-6,TRUE
Fibro-reg NPCs,Eff-NPCs,COL4A2 - SDC4,COLLAGEN,Fibro-reg NPCs|Eff-NPCs|COL4A2 - SDC4|COLLAGEN,0,5.959277309041265e-6,NA,0,5.959277309041265e-6,TRUE
Fibro-NPCs,Fibro-reg NPCs,IGFBP3 - TMEM219,IGFBP,Fibro-NPCs|Fibro-reg NPCs|IGFBP3 - TMEM219|IGFBP,3.639025273400766e-7,6.0843426453740454e-6,0,0,5.720440118033969e-6,TRUE
Fibro-reg NPCs,Hom/Reg-like NPCs,TNFSF11 - TNFRSF11B,RANKL,Fibro-reg NPCs|Hom/Reg-like NPCs|TNFSF11 - TNFRSF11B|RANKL,0,5.652558782833064e-6,NA,0,5.652558782833064e-6,TRUE
Fibro-reg NPCs,Ht-NPCs,THBS2 - CD47,THBS,Fibro-reg NPCs|Ht-NPCs|THBS2 - CD47|THBS,2.9157923327385473e-6,8.42615373292856e-6,0,0,5.510361400190013e-6,TRUE
ECM/Adh-NPCs,Hom/Reg-like NPCs,COL9A2 - (ITGA11+ITGB1),COLLAGEN,ECM/Adh-NPCs|Hom/Reg-like NPCs|COL9A2 - (ITGA11+ITGB1)|COLLAGEN,0,5.368227947194152e-6,NA,0,5.368227947194152e-6,TRUE
Fibro-reg NPCs,Hom/Reg-like NPCs,COL9A3 - (ITGA10+ITGB1),COLLAGEN,Fibro-reg NPCs|Hom/Reg-like NPCs|COL9A3 - (ITGA10+ITGB1)|COLLAGEN,0,4.814207311393372e-6,NA,0,4.814207311393372e-6,TRUE
Fibro-reg NPCs,Hom/Reg-like NPCs,COL4A2 - (ITGA10+ITGB1),COLLAGEN,Fibro-reg NPCs|Hom/Reg-like NPCs|COL4A2 - (ITGA10+ITGB1)|COLLAGEN,0,4.632486173211492e-6,NA,0,4.632486173211492e-6,TRUE
Ht-NPCs,Hom/Reg-like NPCs,COL9A3 - (ITGA10+ITGB1),COLLAGEN,Ht-NPCs|Hom/Reg-like NPCs|COL9A3 - (ITGA10+ITGB1)|COLLAGEN,7.761279937504482e-7,5.336947276244837e-6,0,0,4.560819282494389e-6,TRUE
Ht-NPCs,Hom/Reg-like NPCs,COL9A1 - SDC4,COLLAGEN,Ht-NPCs|Hom/Reg-like NPCs|COL9A1 - SDC4|COLLAGEN,0,4.024373311199331e-6,NA,0,4.024373311199331e-6,TRUE
Ht-NPCs,Hom/Reg-like NPCs,COL9A2 - (ITGA11+ITGB1),COLLAGEN,Ht-NPCs|Hom/Reg-like NPCs|COL9A2 - (ITGA11+ITGB1)|COLLAGEN,0,3.9847690226221084e-6,NA,0,3.9847690226221084e-6,TRUE
Hom/Reg-like NPCs,Eff-NPCs,COL9A3 - (ITGA10+ITGB1),COLLAGEN,Hom/Reg-like NPCs|Eff-NPCs|COL9A3 - (ITGA10+ITGB1)|COLLAGEN,0,3.83838920612453e-6,NA,0,3.83838920612453e-6,TRUE
Fibro-reg NPCs,Fibro-reg NPCs,COL4A1 - SDC4,COLLAGEN,Fibro-reg NPCs|Fibro-reg NPCs|COL4A1 - SDC4|COLLAGEN,0,3.7045747953543023e-06,NA,0,3.7045747953543023e-06,TRUE
Fibro-reg NPCs,Eff-NPCs,COL4A1 - SDC4,COLLAGEN,Fibro-reg NPCs|Eff-NPCs|COL4A1 - SDC4|COLLAGEN,0,3.6853628111049844e-6,NA,0,3.6853628111049844e-6,TRUE
Ht-NPCs,Eff-NPCs,FN1 - SDC4,FN1,Ht-NPCs|Eff-NPCs|FN1 - SDC4|FN1,2.9348176564320945e-5,3.287651998339724e-5,0,0,3.528343419076292e-6,TRUE
Fibro-reg NPCs,Fibro-reg NPCs,TGFB2 - (ACVR1+TGFBR1),TGFb,Fibro-reg NPCs|Fibro-reg NPCs|TGFB2 - (ACVR1+TGFBR1)|TGFb,1.155607149062873e-6,4.618755034878509e-6,0,0,3.4631478858156367e-6,TRUE
Fibro-reg NPCs,Eff-NPCs,TNFSF11 - TNFRSF11B,RANKL,Fibro-reg NPCs|Eff-NPCs|TNFSF11 - TNFRSF11B|RANKL,0,3.435863409305103e-6,NA,0,3.435863409305103e-6,TRUE
Hom/Reg-like NPCs,Ht-NPCs,COL6A2 - (ITGA10+ITGB1),COLLAGEN,Hom/Reg-like NPCs|Ht-NPCs|COL6A2 - (ITGA10+ITGB1)|COLLAGEN,0,3.380158817113127e-6,NA,0,3.380158817113127e-6,TRUE
Fibro-reg NPCs,ECM/Adh-NPCs,TNFSF11 - TNFRSF11B,RANKL,Fibro-reg NPCs|ECM/Adh-NPCs|TNFSF11 - TNFRSF11B|RANKL,0,3.210319987279921e-6,NA,0,3.210319987279921e-6,TRUE
Ht-NPCs,ECM/Adh-NPCs,IBSP - (ITGAV+ITGB5),BSP,Ht-NPCs|ECM/Adh-NPCs|IBSP - (ITGAV+ITGB5)|BSP,1.152588369420047e-6,4.078154604472113e-6,0,0,2.9255662350520654e-6,TRUE
Eff-NPCs,Fibro-reg NPCs,NAMPT - (ITGA5+ITGB1),VISFATIN,Eff-NPCs|Fibro-reg NPCs|NAMPT - (ITGA5+ITGB1)|VISFATIN,3.62987183358024e-5,3.92021058799802e-5,0,0,2.903387544177802e-6,TRUE
Fibro-reg NPCs,Hom/Reg-like NPCs,COL4A1 - (ITGA10+ITGB1),COLLAGEN,Fibro-reg NPCs|Hom/Reg-like NPCs|COL4A1 - (ITGA10+ITGB1)|COLLAGEN,0,2.8640940993022626e-6,NA,0,2.8640940993022626e-6,TRUE
Ht-NPCs,Fibro-reg NPCs,COL9A1 - (ITGA10+ITGB1),COLLAGEN,Ht-NPCs|Fibro-reg NPCs|COL9A1 - (ITGA10+ITGB1)|COLLAGEN,0,2.8142997907021316e-6,NA,0,2.8142997907021316e-6,TRUE
Fibro-reg NPCs,Hom/Reg-like NPCs,COL9A2 - (ITGA11+ITGB1),COLLAGEN,Fibro-reg NPCs|Hom/Reg-like NPCs|COL9A2 - (ITGA11+ITGB1)|COLLAGEN,0,2.8113715539602367e-6,NA,0,2.8113715539602367e-6,TRUE
Fibro-reg NPCs,ECM/Adh-NPCs,COL4A2 - SDC4,COLLAGEN,Fibro-reg NPCs|ECM/Adh-NPCs|COL4A2 - SDC4|COLLAGEN,0,2.6913874739862576e-6,NA,0,2.6913874739862576e-6,TRUE
Ht-NPCs,Hom/Reg-like NPCs,COL9A3 - (ITGA11+ITGB1),COLLAGEN,Ht-NPCs|Hom/Reg-like NPCs|COL9A3 - (ITGA11+ITGB1)|COLLAGEN,0,2.68574445609131e-6,NA,0,2.68574445609131e-6,TRUE
Hom/Reg-like NPCs,Eff-NPCs,IGF2 - IGF2R,IGF,Hom/Reg-like NPCs|Eff-NPCs|IGF2 - IGF2R|IGF,0,2.655745144676889e-6,NA,0,2.655745144676889e-6,TRUE
Fibro-reg NPCs,Eff-NPCs,IGFBP3 - TMEM219,IGFBP,Fibro-reg NPCs|Eff-NPCs|IGFBP3 - TMEM219|IGFBP,4.09408250791091e-8,2.665853866401311e-6,0,0,2.624913041322202e-6,TRUE
Fibro-reg NPCs,Hom/Reg-like NPCs,COL9A3 - (ITGA11+ITGB1),COLLAGEN,Fibro-reg NPCs|Hom/Reg-like NPCs|COL9A3 - (ITGA11+ITGB1)|COLLAGEN,0,2.418793925085941e-6,NA,0,2.418793925085941e-6,TRUE
Ht-NPCs,Hom-NPCs,COL9A1 - SDC4,COLLAGEN,Ht-NPCs|Hom-NPCs|COL9A1 - SDC4|COLLAGEN,0,2.3696571576976933e-6,NA,0,2.3696571576976933e-6,TRUE
Fibro-reg NPCs,Hom/Reg-like NPCs,COL4A2 - (ITGA11+ITGB1),COLLAGEN,Fibro-reg NPCs|Hom/Reg-like NPCs|COL4A2 - (ITGA11+ITGB1)|COLLAGEN,0,2.327481871482055e-6,NA,0,2.327481871482055e-6,TRUE
Fibro-reg NPCs,Ht-NPCs,THBS1 - CD47,THBS,Fibro-reg NPCs|Ht-NPCs|THBS1 - CD47|THBS,3.5160071890814253e-6,5.827757527964086e-6,0,0,2.311750338882661e-6,TRUE
Hom/Reg-like NPCs,Hom/Reg-like NPCs,VEGFB - VEGFR1,VEGF,Hom/Reg-like NPCs|Hom/Reg-like NPCs|VEGFB - VEGFR1|VEGF,0,2.2239354580801493e-6,NA,0,2.2239354580801493e-6,TRUE
Fibro-NPCs,Ht-NPCs,THBS2 - CD47,THBS,Fibro-NPCs|Ht-NPCs|THBS2 - CD47|THBS,4.7524631840291537e-7,2.6708687675958737e-6,0,0,2.1956224491929586e-6,TRUE
Eff-NPCs,Fibro-reg NPCs,PDGFA - PDGFRA,PDGF,Eff-NPCs|Fibro-reg NPCs|PDGFA - PDGFRA|PDGF,0,2.1593169864417055e-6,NA,0,2.1593169864417055e-6,TRUE
Eff-NPCs,Ht-NPCs,LIF - (LIFR+IL6ST),LIFR,Eff-NPCs|Ht-NPCs|LIF - (LIFR+IL6ST)|LIFR,0,2.15221896000955e-6,NA,0,2.15221896000955e-6,TRUE
Ht-NPCs,Fibro-reg NPCs,COL9A1 - (ITGA11+ITGB1),COLLAGEN,Ht-NPCs|Fibro-reg NPCs|COL9A1 - (ITGA11+ITGB1)|COLLAGEN,0,2.1262306469858685e-6,NA,0,2.1262306469858685e-6,TRUE
Ht-NPCs,Fibro-reg NPCs,FGF1 - FGFR1,FGF,Ht-NPCs|Fibro-reg NPCs|FGF1 - FGFR1|FGF,1.05727315232473e-6,3.054314950355714e-6,0,0,1.997041798030984e-6,TRUE
Hom/Reg-like NPCs,Fibro-reg NPCs,THBS1 - CD47,THBS,Hom/Reg-like NPCs|Fibro-reg NPCs|THBS1 - CD47|THBS,8.084925659076525e-5,8.281746425259885e-5,0,0,1.968207661833603e-6,TRUE
Fibro-reg NPCs,Eff-NPCs,PGE2-PTGES - PTGER2,Prostaglandin,Fibro-reg NPCs|Eff-NPCs|PGE2-PTGES - PTGER2|Prostaglandin,0,1.8740723515779405e-6,NA,0,1.8740723515779405e-6,TRUE
ECM/Adh-NPCs,Ht-NPCs,COL9A2 - (ITGA10+ITGB1),COLLAGEN,ECM/Adh-NPCs|Ht-NPCs|COL9A2 - (ITGA10+ITGB1)|COLLAGEN,0,1.8540480485280522e-6,NA,0,1.8540480485280522e-6,TRUE
Ht-NPCs,Eff-NPCs,THBS1 - SDC4,THBS,Ht-NPCs|Eff-NPCs|THBS1 - SDC4|THBS,0,1.795113232194748e-6,NA,0,1.795113232194748e-6,TRUE
Fibro-reg NPCs,ECM/Adh-NPCs,COL4A1 - SDC4,COLLAGEN,Fibro-reg NPCs|ECM/Adh-NPCs|COL4A1 - SDC4|COLLAGEN,0,1.663892605617637e-6,NA,0,1.663892605617637e-6,TRUE
Ht-NPCs,Fibro-reg NPCs,GRN - SORT1,GRN,Ht-NPCs|Fibro-reg NPCs|GRN - SORT1|GRN,0,1.594926100299961e-6,NA,0,1.594926100299961e-6,TRUE
Fibro-reg NPCs,Fibro-reg NPCs,TNFSF11 - TNFRSF11B,RANKL,Fibro-reg NPCs|Fibro-reg NPCs|TNFSF11 - TNFRSF11B|RANKL,0,1.5043288423961664e-6,NA,0,1.5043288423961664e-6,TRUE
Fibro-reg NPCs,Hom/Reg-like NPCs,COL4A1 - (ITGA11+ITGB1),COLLAGEN,Fibro-reg NPCs|Hom/Reg-like NPCs|COL4A1 - (ITGA11+ITGB1)|COLLAGEN,0,1.4389341245006352e-6,NA,0,1.4389341245006352e-6,TRUE
Fibro-NPCs,Eff-NPCs,IGFBP3 - TMEM219,IGFBP,Fibro-NPCs|Eff-NPCs|IGFBP3 - TMEM219|IGFBP,2.2121702416694922e-8,1.4221660010880297e-6,0,0,1.4000442986713347e-6,TRUE
Ht-NPCs,ECM/Adh-NPCs,SPP1 - (ITGAV+ITGB5),SPP1,Ht-NPCs|ECM/Adh-NPCs|SPP1 - (ITGAV+ITGB5)|SPP1,0,1.390925654536322e-6,NA,0,1.390925654536322e-6,TRUE
Ht-NPCs,Ht-NPCs,COL9A2 - (ITGA10+ITGB1),COLLAGEN,Ht-NPCs|Ht-NPCs|COL9A2 - (ITGA10+ITGB1)|COLLAGEN,0,1.3662832466761347e-6,NA,0,1.3662832466761347e-6,TRUE
Fibro-reg NPCs,Eff-NPCs,NAMPT - (ITGA5+ITGB1),VISFATIN,Fibro-reg NPCs|Eff-NPCs|NAMPT - (ITGA5+ITGB1)|VISFATIN,0,1.3349590549520757e-6,NA,0,1.3349590549520757e-6,TRUE
Fibro-reg NPCs,Fibro-reg NPCs,PGE2-PTGES - PTGER2,Prostaglandin,Fibro-reg NPCs|Fibro-reg NPCs|PGE2-PTGES - PTGER2|Prostaglandin,0,1.2442145525235101e-6,NA,0,1.2442145525235101e-6,TRUE
Ht-NPCs,Fibro-reg NPCs,GJA1 - GJA1,GAP,Ht-NPCs|Fibro-reg NPCs|GJA1 - GJA1|GAP,0,1.2359542474771354e-6,NA,0,1.2359542474771354e-6,TRUE
Fibro-reg NPCs,Ht-NPCs,GJA1 - GJA1,GAP,Fibro-reg NPCs|Ht-NPCs|GJA1 - GJA1|GAP,0,1.2359542474771354e-6,NA,0,1.2359542474771354e-6,TRUE
Ht-NPCs,Fibro-reg NPCs,COL9A1 - SDC4,COLLAGEN,Ht-NPCs|Fibro-reg NPCs|COL9A1 - SDC4|COLLAGEN,0,1.1699779222599336e-6,NA,0,1.1699779222599336e-6,TRUE
Ht-NPCs,Eff-NPCs,COL9A1 - SDC4,COLLAGEN,Ht-NPCs|Eff-NPCs|COL9A1 - SDC4|COLLAGEN,0,1.1623946824935704e-6,NA,0,1.1623946824935704e-6,TRUE
Eff-NPCs,Fibro-reg NPCs,GJA1 - GJA1,GAP,Eff-NPCs|Fibro-reg NPCs|GJA1 - GJA1|GAP,0,9.814138791961585e-7,NA,0,9.814138791961585e-7,TRUE
Fibro-reg NPCs,Eff-NPCs,GJA1 - GJA1,GAP,Fibro-reg NPCs|Eff-NPCs|GJA1 - GJA1|GAP,0,9.814138791961585e-7,NA,0,9.814138791961585e-7,TRUE
Ht-NPCs,Ht-NPCs,COMP - CD47,THBS,Ht-NPCs|Ht-NPCs|COMP - CD47|THBS,0,9.520779141766904e-7,NA,0,9.520779141766904e-7,TRUE
Ht-NPCs,Ht-NPCs,COL9A3 - (ITGA10+ITGB1),COLLAGEN,Ht-NPCs|Ht-NPCs|COL9A3 - (ITGA10+ITGB1)|COLLAGEN,0,9.232195828490226e-7,NA,0,9.232195828490226e-7,TRUE
Ht-NPCs,Hom/Reg-like NPCs,COL9A1 - (ITGA10+ITGB1),COLLAGEN,Ht-NPCs|Hom/Reg-like NPCs|COL9A1 - (ITGA10+ITGB1)|COLLAGEN,0,9.045904837563852e-7,NA,0,9.045904837563852e-7,TRUE
Fibro-reg NPCs,Fibro-reg NPCs,PTPRM - PTPRM,PTPRM,Fibro-reg NPCs|Fibro-reg NPCs|PTPRM - PTPRM|PTPRM,4.4376903133515626e-8,9.351052799550887e-7,0,0,8.907283768215731e-7,TRUE
Fibro-reg NPCs,Ht-NPCs,COL9A3 - (ITGA10+ITGB1),COLLAGEN,Fibro-reg NPCs|Ht-NPCs|COL9A3 - (ITGA10+ITGB1)|COLLAGEN,0,8.35551659522088e-7,NA,0,8.35551659522088e-7,TRUE
Hom-NPCs,Hom/Reg-like NPCs,VEGFB - VEGFR1,VEGF,Hom-NPCs|Hom/Reg-like NPCs|VEGFB - VEGFR1|VEGF,0,8.147627561918688e-7,NA,0,8.147627561918688e-7,TRUE
Fibro-reg NPCs,Ht-NPCs,COL4A2 - (ITGA10+ITGB1),COLLAGEN,Fibro-reg NPCs|Ht-NPCs|COL4A2 - (ITGA10+ITGB1)|COLLAGEN,0,8.040195023310598e-7,NA,0,8.040195023310598e-7,TRUE
Ht-NPCs,Hom/Reg-like NPCs,VEGFA - VEGFR1,VEGF,Ht-NPCs|Hom/Reg-like NPCs|VEGFA - VEGFR1|VEGF,0,7.873162103408054e-7,NA,0,7.873162103408054e-7,TRUE
Fibro-reg NPCs,Eff-NPCs,THBS1 - CD47,THBS,Fibro-reg NPCs|Eff-NPCs|THBS1 - CD47|THBS,1.7633182631410217e-5,1.8399166566716333e-5,0,0,7.659839353061158e-7,TRUE
Hom-NPCs,Fibro-reg NPCs,HLA-DPB1 - CD4,MHC-II,Hom-NPCs|Fibro-reg NPCs|HLA-DPB1 - CD4|MHC-II,0,7.447543532711603e-7,NA,0,7.447543532711603e-7,TRUE
Ht-NPCs,Eff-NPCs,SPP1 - (ITGA5+ITGB1),SPP1,Ht-NPCs|Eff-NPCs|SPP1 - (ITGA5+ITGB1)|SPP1,0,7.389561497808094e-7,NA,0,7.389561497808094e-7,TRUE
Hom/Reg-like NPCs,Fibro-reg NPCs,NAMPT - (ITGA5+ITGB1),VISFATIN,Hom/Reg-like NPCs|Fibro-reg NPCs|NAMPT - (ITGA5+ITGB1)|VISFATIN,7.337594890489136e-5,7.404879185338662e-5,0,0,6.728429484952628e-7,TRUE
ECM/Adh-NPCs,Fibro-reg NPCs,PGE2-PTGES3 - PTGER2,Prostaglandin,ECM/Adh-NPCs|Fibro-reg NPCs|PGE2-PTGES3 - PTGER2|Prostaglandin,0,5.774287353448121e-7,NA,0,5.774287353448121e-7,TRUE
Ht-NPCs,ECM/Adh-NPCs,COL9A1 - SDC4,COLLAGEN,Ht-NPCs|ECM/Adh-NPCs|COL9A1 - SDC4|COLLAGEN,0,5.256729123473065e-7,NA,0,5.256729123473065e-7,TRUE
